"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","redspider_5mon1_3 ","branch_number","CAD_3mon","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","root_number_non_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","mites_7mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep3_Eco-Blanca_13",3,13,3,3,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,27.7431174089069,78,5.88888888888889,0.03,2.65,NA,3,1,NA,3,2.59,1,5,20,3,180,NA,1,1,1,2,2,NA,2,4,2650,180,NA,8,2,1,1,1,5,40,5.88888888888889,1.63376135852452
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep3_GM214-62_14",3,14,3,4,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,34.971223709369,83.4,26.0888888888889,0.24,11.74,NA,3,1,NA,6,6.26,3.2,5,20,3,173.6,NA,5,1,1,3,1,NA,2,22,2340,248,NA,15,2,1,1,1,5,75,26.0888888888889,9.12360369662205
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep3_LLANERA_15",3,15,3,5,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,28.8949618320611,188.5,22.2666666666667,0.58,10.02,NA,5,1,NA,8,6.78,2.75,9.5,20,5,286.5,NA,4,1,1,2,1,NA,2,19,2122.5,157.5,NA,13,2,1,1,1,5,65,22.2666666666667,6.43394483460561
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep3_SM3106-14_12",3,12,3,2,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,25.6701714693975,147.6,9.88888888888889,0.33,4.45,NA,4,1,NA,0,0,4.8,5,20,4,147.6,NA,5,1,1,1,1,NA,2,24,890,50.2,NA,17,1,1,1,2,5,85,9.88888888888889,2.53849473419598
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep3_SM3553-27_11",3,11,3,1,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",1,1,1,1,1,NA,1,1,39.7614881516588,246,30.1111111111111,0.69,13.55,NA,4,1,NA,14,12.01,1.6,9,20,4,246,NA,5,1,1,2,1,NA,2,22,2424,314,NA,10,2,1,1,1,5,50,30.1111111111111,11.9726258767773
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep1_Eco-Blanca_1",1,1,1,1,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,30.9436757624398,131.666666666667,19,NA,8.55,NA,4,1,1,5,2.16333333333333,3.66666666666667,12,20,4,273.666666666667,NA,3,1,1,2,1,NA,2,16,2270,193.333333333333,NA,13,2,1,1,1,5,65,19,5.87929839486356
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep1_GM3594-70_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,32.190651465798,202.333333333333,15.0222222222222,NA,6.76,NA,4,1,1,3,0.96,4.33333333333333,12,20,4,289.333333333333,NA,3,1,1,3,1,NA,2,16,2253.33333333333,206.666666666667,NA,7,2,1,1,4,5,35,15.0222222222222,4.8357511979732
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep1_GM3650-51_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,33.0163716814159,109.25,19.7777777777778,NA,8.9,NA,4,1,1,28,1.3725,2.5,7.25,20,4,198.25,NA,1,1,1,2,1,NA,2,17,2187.5,210,NA,16,2,1,1,3,5,80,19.7777777777778,6.5299046214356
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep1_SM3677-74_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",1,1,1,1,1,NA,1,1,35.036468401487,113,9.73333333333333,NA,4.38,NA,4,1,1,4,3.07,4,8,20,4,300,NA,1,1,1,3,1,NA,3,8,3010,320,NA,13,2,1,1,4,5,65,9.73333333333333,3.41021625774473
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep1_SM3762-15_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","SM3762-15","test",1,1,1,1,1,NA,1,1,31.5963888888889,68,5.26666666666667,NA,2.37,NA,3,1,1,3,2.09,1,7,20,3,180,NA,1,1,1,3,1,NA,2,4,2370,210,NA,9,2,1,1,4,5,45,5.26666666666667,1.66407648148148
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep2_Eco-Blanca_7",2,7,2,4,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,28.7247940691927,74.4,37.4222222222222,NA,16.84,NA,5,1,1,14,2.808,2.4,7.6,20,5,198.4,NA,5,1,1,2,1,NA,2,26,2620,192,NA,8,2,1,1,1,5,40,37.4222222222222,10.749456269449
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep2_GM3594-70_10",2,10,2,1,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,25.7504964539007,175.666666666667,6.64444444444444,NA,2.99,NA,4,1,1,3,0.68,3,14.6666666666667,20,4,253.333333333333,NA,3,1,1,3,1,NA,2,10,996.666666666667,56.6666666666667,NA,15,2,1,1,4,5,75,6.64444444444444,1.71097743104807
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep2_GM3650-51_9",2,9,2,2,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,30.5972727272727,110.5,19.4444444444444,NA,8.75,NA,4,1,1,9,1.165,5,7.5,20,4,216.75,NA,4,1,1,2,1,NA,2,29,2025,168.75,NA,18,2,1,1,3,5,90,19.4444444444444,5.94946969696968
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep2_SM3677-74_8",2,8,2,3,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",1,1,1,1,1,NA,1,1,37.570245398773,175,4.11111111111111,NA,1.85,NA,4,1,1,0,0,5,12,20,4,275,NA,1,1,1,3,1,NA,3,5,1850,220,NA,15,2,1,1,4,5,75,4.11111111111111,1.54455453306067
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep2_SM3762-15_6",2,6,2,5,"test"," (Operator: lizbethpino, Time: )","SM3762-15","test",1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,5,10,NA,NA
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep3_Eco-Blanca_12",3,12,3,2,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,25.5955623721881,58.4,24.0666666666667,NA,10.83,NA,2.6,1,1,11,1.684,1.4,7.2,20,3,148.2,NA,5,1,1,2,1,NA,2,18,2072,116,NA,19,2,1,1,1,5,95,24.0666666666667,6.15999867757328
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep3_GM3594-70_15",3,15,3,5,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,30.4793442622951,161.25,14.7777777777778,NA,6.65,NA,4,1,1,5,0.9275,3,10.5,20,4,249.5,NA,4,1,1,3,1,NA,2,17,1662.5,137.5,NA,14,2,1,1,4,5,70,14.7777777777778,4.50416976320584
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep3_GM3650-51_11",3,11,3,1,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,32.5724745762712,130.4,36.0666666666667,NA,16.23,NA,4,1,1,14,2.268,3.2,9.4,20,4,224.8,NA,5,1,1,2,1,NA,2,30,2604,244,NA,20,2,1,1,3,5,100,36.0666666666667,11.7478058305085
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep3_SM3677-74_14",3,14,3,4,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,5,50,NA,NA
2019,"2019113BCPRC_tuma","2019113BCPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019113BCPRC_tuma_rep3_SM3762-15_13",3,13,3,3,"test"," (Operator: lizbethpino, Time: )","SM3762-15","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,5,50,NA,NA
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_Eco-Blanca_7",1,7,1,7,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,27.6194418604651,52.1666666666667,17.0740740740741,3.74,9.22,NA,4,1,NA,8,2.66,7,2.5,20,3,139.666666666667,114.333333333333,6,1,1,3,1,2,2,50,1536.66666666667,103.333333333333,NA,20,2,1,1,1,6,100,17.0740740740741,4.71576396210164
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_GM214-62_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,31.8095548489666,55.3333333333333,12.7962962962963,1.83,6.91,NA,4,1,NA,4,1.58,5.33333333333333,1.33333333333333,20,2,151.333333333333,111.166666666667,6,1,1,3,1,2,2,36,1151.66666666667,103.333333333333,NA,20,1,2,1,1,6,100,12.7962962962963,4.07044488900665
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_GM3594-70_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,30.6953359298929,149.166666666667,20.7592592592593,5.61,11.21,NA,4,1,NA,15,6.03,7.33333333333333,9.5,20,2,244.166666666667,265,6,1,1,3,1,2,1,59,1868.33333333333,156.666666666667,NA,20,1,1,1,4,6,100,20.7592592592593,6.37212436618704
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_GM3650-51_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,30.3952915766739,56.1666666666667,18.6851851851852,1.82,10.09,NA,4,1,NA,8,2.93,6.5,4.5,20,3,168.333333333333,152.333333333333,6,1,1,3,1,2,2,47,1681.66666666667,138.333333333333,NA,19,1,1,1,3,6,95,18.6851851851852,5.67941651867852
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_LLANERA_6",1,6,1,6,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,31.0994081942337,150.5,13.3518518518519,0.623333333333333,7.21,NA,4,1,NA,10,4.02,4.5,7,20,3,205.5,208,6,1,1,3,1,2,2,37,1201.66666666667,103.333333333333,NA,20,3,1,1,1,6,100,13.3518518518519,4.15234690889677
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_SM3106-14_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,33.7687737226277,73.6666666666667,14.0925925925926,1.41,7.61,NA,4,1,NA,5,1.35,9,2.83333333333333,20,2,144.666666666667,113.5,6,1,1,1,2,3,2,59,1268.33333333333,126.666666666667,NA,20,2,1,1,1,6,100,14.0925925925926,4.75889570424439
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_SM3553-27_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",1,1,1,1,1,NA,1,1,36.5057598220905,92.8333333333333,28.3333333333333,2.49,15.3,NA,4,1,NA,18,7.38,7.83333333333333,4.5,20,2,153.5,143.833333333333,6,1,1,3,1,2,1,65,2536.66666666667,288.333333333333,NA,20,1,1,1,1,6,100,28.3333333333333,10.343298616259
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep1_SM3677-74_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",1,1,1,1,1,NA,1,1,30.8186153846154,79,14.462962962963,2.25,7.81,NA,4,1,NA,3,1.3,8.33333333333333,3.16666666666667,20,3,175.5,139.5,6,1,1,3,1,2,1,53,1301.66666666667,110,NA,20,2,1,1,5,6,100,14.462962962963,4.45728492877494
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_Eco-Blanca_13",2,13,2,4,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,31.4334068136272,74.5,20.7777777777778,3.39,11.22,NA,4,1,NA,9,2.98,10,8.5,20,4,192,149.5,6,1,1,3,1,2,2,69,1823.33333333333,160,NA,20,2,1,1,1,6,100,20.7777777777778,6.53116341572033
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_GM214-62_15",2,15,2,2,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,30.6827078384798,82,17.0185185185185,4.76,9.19,NA,4,1,NA,8,3.96,5,4.83333333333333,20,5,168.5,153.166666666667,6,1,1,3,1,2,2,38,1531.66666666667,128.333333333333,NA,20,1,2,1,1,6,100,17.0185185185185,5.22174231547461
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_GM3594-70_10",2,10,2,7,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,41.616287625418,132.8,6.42592592592593,5.22,3.47,NA,4,1,NA,4,1.24,5.4,6.2,20,4,203.2,189.4,5,1,1,3,1,2,1,31,694,96,NA,19,1,1,1,4,6,95,6.42592592592593,2.67423181592964
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_GM3650-51_16",2,16,2,1,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,32.7879913606911,57.6666666666667,22.3518518518519,2.1,12.07,NA,4,1,NA,19,9.55,2.33333333333333,10.5,20,5,194.5,184.5,6,1,1,3,1,2,2,33,1705,161.666666666667,NA,20,1,1,1,3,6,100,22.3518518518519,7.32872325413968
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_LLANERA_9",2,9,2,8,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,35.707632,147.833333333333,26,3.13,14.04,NA,4,1,NA,15,6.34,8.66666666666667,10.5,20,5,221.166666666667,215.833333333333,6,1,1,3,1,2,2,67,2340,256.666666666667,NA,17,3,1,1,1,6,85,26,9.28398432
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_SM3106-14_11",2,11,2,6,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,35.0291392978482,89.6666666666667,18.2962962962963,1.94,9.88,NA,4,1,NA,11,4.37,8.16666666666667,4.83333333333333,20,4,164.5,156.166666666667,6,1,1,1,2,3,2,60,1646.66666666667,175,NA,20,2,1,1,1,6,100,18.2962962962963,6.40903511597667
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_SM3553-27_14",2,14,2,3,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",1,1,1,1,1,NA,1,1,38.5592616487455,131,31.7407407407407,4.54,17.14,NA,4,1,NA,26,11.03,6.66666666666667,9.83333333333333,20,3,197.666666666667,167.666666666667,6,1,1,3,1,2,1,66,2653.33333333333,328.333333333333,NA,20,1,1,1,1,6,100,31.7407407407407,12.2389952714722
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep2_SM3677-74_12",2,12,2,5,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",1,1,1,1,1,NA,1,1,29.9815549215406,100.666666666667,14.1111111111111,2.66,7.62,NA,4,1,NA,1,0.33,9.16666666666667,6,20,4,176.666666666667,158.166666666667,6,1,1,3,1,2,1,56,1270,101.666666666667,NA,19,2,1,1,5,6,95,14.1111111111111,4.23073052781739
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_Eco-Blanca_21",3,21,3,5,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,30.5159887005649,78.8333333333333,26.5925925925926,4.22,14.36,NA,4,1,NA,14,4.99,8.66666666666667,5.83333333333333,20,4,181.666666666667,163.666666666667,6,1,1,3,1,2,2,66,2251.66666666667,186.666666666667,NA,19,2,1,1,1,6,95,26.5925925925926,8.11499255074282
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_GM214-62_23",3,23,3,7,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,34.4707692307692,61.6,11.8148148148148,1.02,6.38,NA,4,1,NA,6,1.54,5.6,2.2,20,2,129.6,75.2,5,1,1,3,1,2,2,34,1276,132,NA,18,1,2,1,1,6,90,11.8148148148148,4.07265754985754
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_GM3594-70_19",3,19,3,3,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,28.3310693641618,144.833333333333,13.7962962962963,3.51,7.45,NA,4,1,NA,11,4.02,6.66666666666667,7.83333333333333,20,4,195.5,204.666666666667,6,1,1,3,1,2,1,51,1241.66666666667,88.3333333333333,NA,20,1,1,1,4,6,100,13.7962962962963,3.90863827338899
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_GM3650-51_22",3,22,3,6,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,30.5218479685452,69.6666666666667,15.4074074074074,3.2,8.32,NA,4,1,NA,11,3.68,4.5,5,20,4,177.5,143.166666666667,6,1,1,3,1,2,2,38,1386.66666666667,115,NA,20,1,1,1,3,6,100,15.4074074074074,4.70262546478326
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_LLANERA_24",3,24,3,8,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,39.2413333333333,112.166666666667,26.0925925925926,4.53,14.09,NA,4,1,NA,18,7.48,5.83333333333333,9.16666666666667,20,3,206.833333333333,197.833333333333,6,1,1,3,1,2,2,53,2348.33333333333,298.333333333333,NA,20,3,1,1,1,6,100,26.0925925925926,10.2390812345679
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_SM3106-14_20",3,20,3,4,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,37.8602119460501,115,26.5925925925926,3.15,14.36,NA,4,1,NA,9,3.22,10,5.66666666666667,20,4,193.166666666667,177,6,1,1,1,2,3,2,69,1966.66666666667,236.666666666667,NA,16,2,1,1,1,6,80,26.5925925925926,10.0680119175052
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_SM3553-27_18",3,18,3,2,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",1,1,1,1,1,NA,1,1,36.5843608340888,139.333333333333,23.0555555555556,3.9,12.45,NA,4,1,NA,19,7.87,5.66666666666667,11,20,4,175.5,178.166666666667,6,1,1,3,1,2,1,53,2075,236.666666666667,NA,20,1,1,1,1,6,100,23.0555555555556,8.43472763674827
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep3_SM3677-74_17",3,17,3,1,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",1,1,1,1,1,NA,1,1,30.7309523809524,108.666666666667,20.8148148148148,9.62,11.24,NA,4,1,NA,8,3.81,8.33333333333333,7.83333333333333,20,4,189.666666666667,158.833333333333,6,1,1,3,1,2,1,58,1566.66666666667,131.666666666667,NA,20,2,1,1,5,6,100,20.8148148148148,6.39659082892416
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep4_Eco-Blanca_31",4,31,4,2,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,30.0491861471861,80.6666666666667,23.7592592592593,4.21,12.83,NA,4,1,NA,4,1.34,10.5,8.66666666666667,20,4,225.166666666667,188.166666666667,6,1,1,3,1,2,2,67,2093.33333333333,168.333333333333,NA,19,2,1,1,1,6,95,23.7592592592593,7.13946404200738
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep4_GM214-62_30",4,30,4,3,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,35.7346915725456,100.666666666667,23.9444444444444,3.66,12.93,NA,4,1,NA,17,6.44,6.5,4.33333333333333,20,3,173.333333333333,162.333333333333,6,1,1,3,1,2,2,56,2155,236.666666666667,NA,20,1,2,1,1,6,100,23.9444444444444,8.55647337098174
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep4_GM3594-70_32",4,32,4,1,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",1,1,1,1,1,NA,1,1,29.0576752767527,86.1666666666667,16.2777777777778,4.22,8.79,NA,4,1,NA,11,4.68,3.66666666666667,7,20,4,210.833333333333,207.333333333333,6,1,1,3,1,2,1,33,1465,110,NA,20,1,1,1,4,6,100,16.2777777777778,4.72994380893808
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep4_GM3650-51_29",4,29,4,4,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",1,1,1,1,1,NA,1,1,32.893566502463,106.166666666667,20.7777777777778,5.98,11.22,NA,4,1,NA,11,4.97,4.5,8.16666666666667,20,4,209.5,193.5,6,1,1,3,1,2,2,38,1870,178.333333333333,NA,20,1,1,1,3,6,100,20.7777777777778,6.83455215106732
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep4_LLANERA_25",4,25,4,8,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,33.8284898354308,150.5,21.2592592592593,4.06,11.48,NA,4,1,NA,16,5.84,5.16666666666667,8.5,20,2,212.666666666667,193.833333333333,6,1,1,3,1,2,2,47,1913.33333333333,191.666666666667,NA,20,3,1,1,1,6,100,21.2592592592593,7.19168635760641
2020,"202083CQPEA_tuma","202083CQPEA_tuma",4,4.5,"2020-November-05","2021-September-21","Tumaco",NA,"202083CQPEA_tuma_rep4_SM3106-14_26",4,26,4,7,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,36.795479704797,126.5,26.0740740740741,3.26,14.08,NA,4,1,NA,8,3.67,6.83333333333333,7.83333333333333,20,4,186.666666666667,161.833333333333,6,1,1,1,2,3,2,49,2041.66666666667,235,NA,19,2,1,1,1,6,95,26.0740740740741,9.59408063413967
